handleId,fieldType,name,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#ffb6c1:Light Pink,,,#ffffff:White,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#7CA5A1:Sage,,,#ffffff:White,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#ffb6c1:Light Pink,,,#ffffff:White,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#d0c8b4:Sand,,,#000000:Black,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#7CA5A1:Sage,,,#f139a7:Pink,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#8A90C2:Violet,,,#f139a7:Pink,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#8A90C2:Violet,,,#f139a7:Pink,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#ffb6c1:Light Pink,,,#ffffff:White,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#EEBEAA:Rusty Rose,,,#ffffff:White,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#d0c8b4:Sand,,,#ffffff:White,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#626850:Military Green,,,#000000:Black,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#8A90C2:Violet,,,#000000:Black,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#4C4142:Charcoal,,,#ffffff:White,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#EEBEAA:Rusty Rose,,,#ffffff:White,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#626850:Military Green,,,#f139a7:Pink,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#d0c8b4:Sand,,,#ffffff:White,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#ffffff:White,,,#f139a7:Pink,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#ffb6c1:Light Pink,,,#000000:Black,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#EEBEAA:Rusty Rose,,,#000000:Black,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#ffb6c1:Light Pink,,,#000000:Black,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#7CA5A1:Sage,,,#000000:Black,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#ffb6c1:Light Pink,,,#000000:Black,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#ffb6c1:Light Pink,,,#ffffff:White,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#d0c8b4:Sand,,,#f139a7:Pink,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#ffffff:White,,,#ffffff:White,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#399FCA:Sky,,,#000000:Black,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#ffffff:White,,,#ffffff:White,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#399FCA:Sky,,,#ffffff:White,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#7CA5A1:Sage,,,#f139a7:Pink,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#d0c8b4:Sand,,,#000000:Black,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#4C4142:Charcoal,,,#f139a7:Pink,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#4C4142:Charcoal,,,#000000:Black,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#ffffff:White,,,#ffffff:White,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#399FCA:Sky,,,#f139a7:Pink,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#FD78A0:Safety Pink,,,#ffffff:White,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#d0c8b4:Sand,,,#000000:Black,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#EEBEAA:Rusty Rose,,,#ffffff:White,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#7CA5A1:Sage,,,#f139a7:Pink,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#ffb6c1:Light Pink,,,#000000:Black,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#000000:Black,,,#f139a7:Pink,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#EEBEAA:Rusty Rose,,,#000000:Black,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#FD78A0:Safety Pink,,,#000000:Black,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#ffffff:White,,,#000000:Black,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#399FCA:Sky,,,#ffffff:White,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#000000:Black,,,#000000:Black,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#7CA5A1:Sage,,,#000000:Black,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#FD78A0:Safety Pink,,,#000000:Black,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#EEBEAA:Rusty Rose,,,#000000:Black,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#ffffff:White,,,#f139a7:Pink,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#ffb6c1:Light Pink,,,#ffffff:White,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,0,0.86,19.35,,,Large,,,#8A90C2:Violet,,,#ffffff:White,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#FD78A0:Safety Pink,,,#f139a7:Pink,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#399FCA:Sky,,,#f139a7:Pink,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#ffffff:White,,,#ffffff:White,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#FD78A0:Safety Pink,,,#000000:Black,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#7CA5A1:Sage,,,#f139a7:Pink,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#399FCA:Sky,,,#f139a7:Pink,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#626850:Military Green,,,#000000:Black,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#8A90C2:Violet,,,#ffffff:White,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#4C4142:Charcoal,,,#ffffff:White,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#626850:Military Green,,,#ffffff:White,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#000000:Black,,,#ffffff:White,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#EEBEAA:Rusty Rose,,,#ffffff:White,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#399FCA:Sky,,,#000000:Black,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#626850:Military Green,,,#ffffff:White,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#EEBEAA:Rusty Rose,,,#f139a7:Pink,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#8A90C2:Violet,,,#ffffff:White,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#FD78A0:Safety Pink,,,#ffffff:White,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#000000:Black,,,#000000:Black,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#399FCA:Sky,,,#000000:Black,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#ffffff:White,,,#ffffff:White,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#ffffff:White,,,#000000:Black,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#8A90C2:Violet,,,#f139a7:Pink,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#FD78A0:Safety Pink,,,#ffffff:White,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#8A90C2:Violet,,,#f139a7:Pink,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#d0c8b4:Sand,,,#f139a7:Pink,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#4C4142:Charcoal,,,#000000:Black,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#ffb6c1:Light Pink,,,#ffffff:White,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#4C4142:Charcoal,,,#000000:Black,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#ffb6c1:Light Pink,,,#f139a7:Pink,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#626850:Military Green,,,#000000:Black,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#8A90C2:Violet,,,#f139a7:Pink,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#7CA5A1:Sage,,,#f139a7:Pink,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#ffb6c1:Light Pink,,,#f139a7:Pink,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#ffb6c1:Light Pink,,,#f139a7:Pink,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#EEBEAA:Rusty Rose,,,#f139a7:Pink,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#ffb6c1:Light Pink,,,#f139a7:Pink,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#ffffff:White,,,#f139a7:Pink,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#4C4142:Charcoal,,,#f139a7:Pink,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#FD78A0:Safety Pink,,,#f139a7:Pink,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#626850:Military Green,,,#ffffff:White,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#626850:Military Green,,,#000000:Black,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#4C4142:Charcoal,,,#ffffff:White,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#626850:Military Green,,,#f139a7:Pink,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#ffb6c1:Light Pink,,,#f139a7:Pink,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#ffb6c1:Light Pink,,,#000000:Black,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#8A90C2:Violet,,,#ffffff:White,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#d0c8b4:Sand,,,#f139a7:Pink,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#FD78A0:Safety Pink,,,#000000:Black,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#FD78A0:Safety Pink,,,#000000:Black,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#d0c8b4:Sand,,,#ffffff:White,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#4C4142:Charcoal,,,#000000:Black,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#000000:Black,,,#f139a7:Pink,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#4C4142:Charcoal,,,#000000:Black,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#4C4142:Charcoal,,,#f139a7:Pink,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#ffb6c1:Light Pink,,,#000000:Black,,,#000000:Front,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f8931c2-5c11-46a9-bf3b-9bb7d3f1782f,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#000000:Black,,,#f139a7:Pink,,,#FFFFFF:Back,,,,,,,,,,,,,,,,,,,,,,,,,
